record_id,source_csv_line,isotope,state_label,symbol,A,Z,N,method,method_slug,Qalpha_MeV,Ealpha_MeV,Qalpha_err_MeV,qalpha_estimated,Qalpha_qualifier,Talpha_partial_exp_s,Talpha_err_plus_s,Talpha_err_minus_s,Talpha_qualifier,decay_modes_raw,b_alpha_percent,b_SF_percent,alpha_daughter,alpha_daughter_population_raw,log10_Tcalc_s,Tcalc_s,log10_HF,HF,l_used,l_assumed,calculation_status,model_status,diagnostics_json,cell_record_index,cell_record_count,HF_definition,Qalpha_source_column,Talpha_source_column
source-row-0043,43,249Md,,Md,249,101,148,Ismail2022_FormulaE,ismail2022_formula_e,8.441,,0.018,True,,34.1333333333,1.2,1.2,,"alpha, EC",75,,,,1.18973880153,15.4788539157,0.343439900387,2.20515895552,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0044,44,250Md,,Md,250,101,149,Ismail2022_FormulaE,ismail2022_formula_e,8.155,,0.028,False,,762.857142857,64.2857142857,64.2857142857,,"alpha, EC",7,,,,2.38264174011,241.346908472,0.499801476909,3.16083246181,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0045,45,251Md,,Md,251,101,150,Ismail2022_FormulaE,ismail2022_formula_e,7.963,,0.004,False,,2526,138,138,>,"alpha, EC",10,,,,2.83655842627,686.370210578,0.565874919954,3.68022965022,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0047,47,253Md,,Md,253,101,152,Ismail2022_FormulaE,ismail2022_formula_e,7.573,,0.008,False,,51428.5714286,102857.142857,25714.2857143,approx,"alpha, EC",0.7,,,,4.2900559794,19500.959457,0.421148481358,2.63723287779,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0049,49,255Md,,Md,255,101,154,Ismail2022_FormulaE,ismail2022_formula_e,7.9056,,0.0017,False,,23142.8571429,1714.28571429,1714.28571429,,"alpha, EC",7,,,,2.95234312723,896.072454554,1.4120738473,25.8269931468,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0050,50,256Md,,Md,256,101,155,Ismail2022_FormulaE,ismail2022_formula_e,7.74,,0.11,True,,50673.9130435,978.260869565,978.260869565,,"alpha, EC, SF",9.2,3,,,3.84700345,7030.77905062,0.857780991835,7.20743927218,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0051,51,257Md,,Md,257,101,156,Ismail2022_FormulaE,ismail2022_formula_e,7.5571,,0.0009,False,,132480,1200,1200,,"alpha, EC, SF",15,1,,,4.25860098679,18138.4840221,0.863549332656,7.3038077404,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0052,52,258Md,,Md,258,101,157,Ismail2022_FormulaE,ismail2022_formula_e,7.2713,,0.0019,False,,4449600,25056,25056,,"alpha, EC",100,,,,5.71272902793,516094.258882,0.935591943587,8.6216808721,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0053,53,259Md,,Md,259,101,158,Ismail2022_FormulaE,ismail2022_formula_e,7.05,,0.1,True,,445846.153846,16615.3846154,16615.3846154,>,"alpha, SF",1.3,100,,,6.35881585668,2284629.90196,-0.709630832187,0.19515027509,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0054,54,260Md,,Md,260,101,159,Ismail2022_FormulaE,ismail2022_formula_e,6.94,,0.3,True,,54950400,864000,864000,>,"alpha, EC, beta^-, SF",5,100,,,7.13792597985,13738078.0644,0.602044878273,3.99986080605,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0055,55,249No,,No,249,102,147,Ismail2022_FormulaE,ismail2022_formula_e,9.276,,0.02,False,,0.0381,0.0025,0.0025,,alpha,100,,,,-1.23521211938,0.0581818974634,-0.183862904942,0.654842857677,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0056,56,250No,,No,250,102,148,Ismail2022_FormulaE,ismail2022_formula_e,8.95,,0.2,True,,0.00023,1e-05,1e-05,>,"alpha, SF",2,100,,,-0.618610815921,0.240651838604,-3.01966134806,0.00095573755569,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-even"", ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0057,57,251No,,No,251,102,149,Ismail2022_FormulaE,ismail2022_formula_e,8.752,,0.004,False,,0.888888888889,0.111111111111,0.111111111111,,"alpha, EC, SF",90,0.0014,,,0.328524086364,2.1307087353,-0.379676608811,0.41717991491,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0058,58,252No,,No,252,102,150,Ismail2022_FormulaE,ismail2022_formula_e,8.549,,0.005,False,,3.64940828402,0.0236686390533,0.0236686390533,,"alpha, EC, SF",67.6,31,,,0.57730365544,3.77836278879,-0.0150812018917,0.965870269222,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-even"", ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0059,59,253No,,No,253,102,151,Ismail2022_FormulaE,ismail2022_formula_e,8.415,,0.004,False,,171.272727273,2.18181818182,2.18181818182,,"alpha, EC",55,,,,1.40619586201,25.4797910394,0.827492351284,6.72190470511,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0060,60,254No,,No,254,102,152,Ismail2022_FormulaE,ismail2022_formula_e,8.226,,0.008,False,,56.8888888889,0.444444444444,0.444444444444,,"alpha, EC, SF",90,0.17,,,1.59046613249,38.9462935096,0.164561319051,1.46070097466,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-even"", ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0061,61,255No,,No,255,102,153,Ismail2022_FormulaE,ismail2022_formula_e,8.4282,,0.003,False,,704,36,36,,"alpha, EC",30,,,,1.34757060788,22.2623295776,1.50000205127,31.6229259632,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0062,62,256No,,No,256,102,154,Ismail2022_FormulaE,ismail2022_formula_e,8.582,,0.005,False,,2.92609351433,0.0502765208648,0.0502765208648,,"alpha, SF",99.45,0.55,,,0.324065287735,2.10894516502,0.142222913791,1.38746780279,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-even"", ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0063,63,257No,,No,257,102,155,Ismail2022_FormulaE,ismail2022_formula_e,8.477,,0.006,False,,28.8235294118,0.588235294118,0.588235294118,,"alpha, EC, SF",85,1.5,,,1.17127628892,14.834615317,0.288470869734,1.94299136147,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0065,65,259No,,No,259,102,157,Ismail2022_FormulaE,ismail2022_formula_e,7.854,,0.005,False,,4640,400,400,,"alpha, EC, SF",75,10,,,3.33567237524,2166.06944041,0.330845605319,2.14212892414,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0068,68,251Lr,,Lr,251,103,148,Ismail2022_FormulaE,ismail2022_formula_e,9.438,,0.019,False,,0.0244,0.007,0.0045,,alpha,100,,,,-1.11937068144,0.0759677595897,-0.493239492218,0.321188885019,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0069,69,252Lr,,Lr,252,103,149,Ismail2022_FormulaE,ismail2022_formula_e,9.164,,0.017,False,,0.585714285714,0.1,0.0714285714286,approx,"alpha, EC, SF",70,10,,,-0.157171895908,0.696350840445,-0.0751422873868,0.841119521504,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0070,70,253Lr,,Lr,253,103,150,Ismail2022_FormulaE,ismail2022_formula_e,8.918,,0.02,False,,0.638383838384,0.0464646464646,0.0464646464646,,"alpha, EC, SF",99,1,,,0.419908500524,2.62971389139,-0.614826616839,0.242757906278,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0071,71,254Lr,,Lr,254,103,151,Ismail2022_FormulaE,ismail2022_formula_e,8.822,,0.008,False,,16.7364016736,1.25523012552,1.25523012552,,"alpha, EC, SF",71.7,0.1,,,0.893354550277,7.82266172143,0.330307540102,2.13947659628,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0072,72,255Lr,,Lr,255,103,152,Ismail2022_FormulaE,ismail2022_formula_e,8.556,,0.007,False,,31.1935807422,1.10330992979,1.10330992979,,"alpha, EC, SF",99.7,0.1,,,1.56181671716,36.4600044363,-0.067751486447,0.855556142258,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0073,73,256Lr,,Lr,256,103,153,Ismail2022_FormulaE,ismail2022_formula_e,8.85,,0.12,False,,32.8235294118,1.17647058824,1.17647058824,,"alpha, EC, SF",85,0.03,,,0.780560472658,6.03337712897,0.735624804902,5.44032449989,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0074,74,257Lr,,Lr,257,103,154,Ismail2022_FormulaE,ismail2022_formula_e,9.07,,0.03,False,,6,0.4,0.4,,"alpha, EC, SF",100,0.03,,,-0.161520648181,0.689412814816,0.939671898564,8.70305841589,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0075,75,258Lr,,Lr,258,103,155,Ismail2022_FormulaE,ismail2022_formula_e,8.904,,0.019,False,,3.96303901437,24.6406570842,23.613963039,,"alpha, SF",97.4,2.6,,,0.58463167274,3.84265746163,0.0133966750527,1.03132768246,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0076,76,259Lr,,Lr,259,103,156,Ismail2022_FormulaE,ismail2022_formula_e,8.58,,0.07,True,,7.94871794872,0.384615384615,0.384615384615,,"alpha, SF",78,22,,,1.38197658468,24.0977550031,-0.481679497875,0.329853048456,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0077,77,260Lr,,Lr,260,103,157,Ismail2022_FormulaE,ismail2022_formula_e,8.4,,0.14,True,,225,37.5,37.5,,"alpha, EC",80,,,,2.23663017324,172.436886721,0.115552344871,1.30482522781,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0084,84,254Rf,,Rf,254,104,150,Ismail2022_FormulaE,ismail2022_formula_e,9.21,,0.2,True,,0.00152666666667,6.66666666667e-05,6.66666666667e-05,>,"alpha, SF",1.5,100,,,-0.684620157583,0.206718736774,-2.13163561913,0.00738523604822,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-even"", ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0085,85,255Rf,,Rf,255,104,151,Ismail2022_FormulaE,ismail2022_formula_e,9.055,,0.004,False,,3.40816326531,0.0408163265306,0.0408163265306,,"alpha, EC, SF",49,51,,,0.0921324595256,1.23632445408,0.440387931593,2.75669000485,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0086,86,256Rf,,Rf,256,104,152,Ismail2022_FormulaE,ismail2022_formula_e,8.926,,0.015,False,,2.12903225806,0.0161290322581,0.0161290322581,,"alpha, SF",0.31,99.69,,,0.115728643636,1.30535501989,0.212453598071,1.63099863686,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-even"", ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0087,87,257Rf,,Rf,257,104,153,Ismail2022_FormulaE,ismail2022_formula_e,9.083,,0.008,False,,5.59910414334,0.223964165733,0.223964165733,,"alpha, EC, SF",89.3,1.3,,,-0.00780633605354,0.982185829264,0.755924881501,5.70065661356,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0088,88,258Rf,,Rf,258,104,154,Ismail2022_FormulaE,ismail2022_formula_e,9.196,,0.008,False,,0.255102040816,0.0839212982756,0.0839212982756,,"SF, alpha",4.9,95.1,,,-0.776034369986,0.16748103266,0.182748302966,1.52316973907,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-even"", ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0089,89,259Rf,,Rf,259,104,155,Ismail2022_FormulaE,ismail2022_formula_e,9.13,,0.07,True,,2.94117647059,0.470588235294,0.352941176471,,"alpha, EC, SF",85,3,,,-0.164536401388,0.684642095839,0.633057484345,4.29593285085,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0090,90,260Rf,,Rf,260,104,156,Ismail2022_FormulaE,ismail2022_formula_e,8.9,,0.2,True,,1.085,0.04,0.04,approx,"SF, alpha (unobserved)",2,98,,,0.0570667628575,1.1404250884,-0.0216370246729,0.951399623736,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-even"", ""parity_case"": ""even-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0091,91,261Rf^a,a,Rf,261,104,157,Ismail2022_FormulaE,ismail2022_formula_e,8.40887159533,8.28,,False,,68,,,,alpha,100,,257No,257No:100% (within alpha branch),2.13274609674,135.751956265,-0.300237184037,0.500913591752,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0092,92,261Rf^b,b,Rf,261,104,157,Ismail2022_FormulaE,ismail2022_formula_e,8.64245136187,8.51,,False,,14.4444444444,,,,"alpha, SF",18,82,257No,257No:100% (within alpha branch),1.35238301584,22.5103898172,-0.192682172969,0.641679000751,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",2,2,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0097,97,255Db,,Db,255,105,150,Ismail2022_FormulaE,ismail2022_formula_e,9.34,,0.2,True,,0.0325,0.005,0.00375,,"alpha, SF",8,92,,,-0.0654462784398,0.860109454527,-1.42267036058,0.0377858885621,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0098,98,256Db,,Db,256,105,151,Ismail2022_FormulaE,ismail2022_formula_e,9.34,,0.03,False,,2.71428571429,0.571428571429,0.428571428571,approx,"alpha, EC, SF",70,0.02,,,0.0327684819776,1.07837169986,0.400887078961,2.51702239092,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0099,99,257Db,,Db,257,105,152,Ismail2022_FormulaE,ismail2022_formula_e,9.206,,0.02,False,,2.44680851064,0.212765957447,0.212765957447,<=,"alpha, SF",94,6,,,0.29346278055,1.96545353213,0.0951372018678,1.24490783966,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0100,100,258Db,,Db,258,105,153,Ismail2022_FormulaE,ismail2022_formula_e,9.437,,0.01,False,,3.390625,0.5625,0.5625,,"alpha, SF",64,36,,,-0.279405380429,0.525526498893,0.809685140294,6.45186304999,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0101,101,259Db,,Db,259,105,154,Ismail2022_FormulaE,ismail2022_formula_e,9.62,,0.05,False,,0.51,0.16,0.16,,alpha,100,,,,-1.00296178851,0.0993203431788,0.710531964607,5.13489969605,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0102,102,260Db,,Db,260,105,155,Ismail2022_FormulaE,ismail2022_formula_e,9.5,,0.04,True,,1.68888888889,0.144444444444,0.144444444444,,"alpha, EC, SF",90,10,,,-0.487920736608,0.325146634712,0.715521815113,5.19423764107,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0103,103,261Db,,Db,261,105,156,Ismail2022_FormulaE,ismail2022_formula_e,9.22,,0.1,True,,5.61643835616,1.91780821918,1.09589041096,,"alpha, SF",73,27,,,0.148706920811,1.40833807512,0.600754075789,3.98799013915,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0104,104,262Db,,Db,262,105,157,Ismail2022_FormulaE,ismail2022_formula_e,9.05,,0.1,True,,70.8333333333,8.33333333333,8.33333333333,,"alpha, EC, SF",48,52,,,0.86409558731,7.31300023382,0.986142092356,9.68594708991,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0105,105,263Db,,Db,263,105,158,Ismail2022_FormulaE,ismail2022_formula_e,8.83,,0.15,True,,72.972972973,27.027027027,18.9189189189,,"alpha, EC, SF",37,56,,,1.34976320036,22.3750080561,0.513398839736,3.26136074633,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-even"", ""parity_case"": ""odd-even""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0108,108,268Db,,Db,268,105,163,Ismail2022_FormulaE,ismail2022_formula_e,7.7,,,False,,112941.176471,42352.9411765,28235.2941176,,"alpha, EC, SF",51,49,,,5.6180895357,415039.599863,-0.565237228379,0.272121446984,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0109,109,270Db,,Db,270,105,165,Ismail2022_FormulaE,ismail2022_formula_e,8.019,,0.03,False,,21176.4705882,40235.2941176,8470.58823529,,"alpha, SF",17,83,,,4.34434356745,22097.5216183,-0.0184899880577,0.95831880851,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""odd-odd"", ""parity_case"": ""odd-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0110,110,257Sg,,Sg,257,106,151,Ismail2022_FormulaE,ismail2022_formula_e,9.45,,0.07,False,,0.126,0.037,0.023,approx,"alpha, SF",10,90,,,-0.386301134079,0.410864734113,-0.513328320803,0.306670272571,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0112,112,259Sg,,Sg,259,106,153,Ismail2022_FormulaE,ismail2022_formula_e,9.765,,0.008,False,,0.402,0.056,0.056,,"alpha, EC, SF^r",100,,,,-1.29800113182,0.0503499296607,0.902227184908,7.98412237532,0,True,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""l_used"": 0.0, ""parameter_set"": ""even-odd"", ""parity_case"": ""even-odd""}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
